,source,ego_pos,ego_init_speed,other_pos,other_init_speed,ped_delay,ped_init_speed,min_dist,min_angle,min_ttc,collision,oob,collision_speed
14840,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-50-120-20-15-07_07_2021-19h14m00s.txt,120,50,15,20,3,20,0.042736363155486234,0.0,0.020745203100755154,True,True,46.94886543819109
14841,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-50-120-20-20-07_07_2021-19h13m46s.txt,120,50,20,20,3,20,0.8730340826853014,0.0,0.035601218354062866,True,True,46.471482944904174
14842,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-50-120-20-25-07_07_2021-19h13m46s.txt,120,50,25,20,3,20,0.21715256371808778,0.0,0.004022221963056809,True,True,46.47098907022608
14843,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-50-120-20-5-07_07_2021-19h13m46s.txt,120,50,5,20,3,20,0.5044999367055172,0.0,inf,False,True,
14844,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-50-120-30-0-07_07_2021-19h13m30s.txt,120,50,0,30,3,20,0.7360836100462036,0.0,inf,False,True,
14845,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-50-120-30-10-07_07_2021-19h13m30s.txt,120,50,10,30,3,20,0.7640864995821062,0.0,inf,False,True,
14846,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-50-120-30-15-07_07_2021-19h13m30s.txt,120,50,15,30,3,20,0.19315453369238123,0.0,inf,False,True,
14847,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-50-120-30-20-07_07_2021-19h13m14s.txt,120,50,20,30,3,20,0.09308495831449193,0.0,0.003908066908905644,False,True,
14848,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-50-120-30-25-07_07_2021-19h13m14s.txt,120,50,25,30,3,20,0.14865826279569472,0.0,0.010763372956225873,True,True,46.948513205939946
14849,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-50-120-30-5-07_07_2021-19h13m14s.txt,120,50,5,30,3,20,0.8353231778683732,0.0,inf,False,True,
14850,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-50-120-40-0-07_07_2021-19h12m53s.txt,120,50,0,40,3,20,0.8209136026020749,0.0,inf,False,True,
14851,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-50-120-40-10-07_07_2021-19h12m48s.txt,120,50,10,40,3,20,0.9439664751113059,0.0,inf,False,True,
14852,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-50-120-40-15-07_07_2021-19h12m48s.txt,120,50,15,40,3,20,1.0287247428364954,0.0,inf,False,True,
14853,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-50-120-40-20-07_07_2021-19h12m34s.txt,120,50,20,40,3,20,0.5146512952465065,0.0,inf,False,True,
14854,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-50-120-40-25-07_07_2021-19h12m33s.txt,120,50,25,40,3,20,0.03386132561118549,0.0,0.040949330189351006,False,True,
14855,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-50-120-40-5-07_07_2021-19h12m34s.txt,120,50,5,40,3,20,0.8124241509759642,0.0,inf,False,True,
14856,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-50-120-50-0-07_07_2021-19h12m18s.txt,120,50,0,50,3,20,1.0120866061970455,0.0,inf,False,True,
14857,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-50-120-50-10-07_07_2021-19h12m18s.txt,120,50,10,50,3,20,0.971390884937267,0.0,inf,False,True,
14858,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-50-120-50-15-07_07_2021-19h12m17s.txt,120,50,15,50,3,20,0.979214287564115,0.0,inf,False,True,
14859,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-50-120-50-20-07_07_2021-19h12m02s.txt,120,50,20,50,3,20,0.9099453192430604,0.0,inf,False,True,
14860,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-50-120-50-25-07_07_2021-19h11m58s.txt,120,50,25,50,3,20,1.0161411403760203,0.0,inf,False,True,
14861,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-50-120-50-5-07_07_2021-19h11m58s.txt,120,50,5,50,3,20,0.9912034030689343,0.0,inf,False,True,
14862,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-50-120-60-0-07_07_2021-19h11m43s.txt,120,50,0,60,3,20,1.7624432432703019,0.0,inf,False,True,
14863,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-50-120-60-10-07_07_2021-19h11m44s.txt,120,50,10,60,3,20,1.4055372822332477,0.0,inf,False,True,
14864,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-50-120-60-15-07_07_2021-19h11m44s.txt,120,50,15,60,3,20,1.1689354306188378,0.0,inf,False,True,
14865,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-50-120-60-20-07_07_2021-19h11m28s.txt,120,50,20,60,3,20,0.9201991610421931,0.0,inf,False,True,
14866,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-50-120-60-25-07_07_2021-19h11m27s.txt,120,50,25,60,3,20,0.7034996309168657,0.0,inf,False,True,
14867,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-50-120-60-5-07_07_2021-19h11m27s.txt,120,50,5,60,3,20,1.657979301485967,0.0,inf,False,True,
14868,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-50-125-10-0-07_07_2021-19h11m12s.txt,125,50,0,10,3,20,0.5220182779176064,0.0,inf,False,True,
14869,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-50-125-10-10-07_07_2021-19h11m12s.txt,125,50,10,10,3,20,0.0,0.0,0.0,True,True,47.393996760128424
14870,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-50-125-10-15-07_07_2021-19h11m11s.txt,125,50,15,10,3,20,0.0,0.0,0.0,True,True,47.156420660775105
14871,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-50-125-10-20-07_07_2021-19h10m53s.txt,125,50,20,10,3,20,0.0,0.0,0.0,True,True,46.67546986605245
14872,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-50-125-10-25-07_07_2021-19h10m55s.txt,125,50,25,10,3,20,0.0,0.0,0.0,True,True,46.43378496037108
14873,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-50-125-10-5-07_07_2021-19h10m53s.txt,125,50,5,10,3,20,0.03380848426838012,0.0,inf,False,True,
14874,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-50-125-20-0-07_07_2021-19h10m38s.txt,125,50,0,20,3,20,0.6131515420262073,0.0,inf,False,True,
14875,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-50-125-20-10-07_07_2021-19h10m38s.txt,125,50,10,20,3,20,0.22302887801155125,0.0,inf,False,True,
14876,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-50-125-20-15-07_07_2021-19h10m38s.txt,125,50,15,20,3,20,0.0,0.0,0.0,False,True,
14877,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-50-125-20-20-07_07_2021-19h10m22s.txt,125,50,20,20,3,20,0.0,0.0,0.0,True,True,47.15707389847255
14878,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-50-125-20-25-07_07_2021-19h10m22s.txt,125,50,25,20,3,20,0.0,0.0,0.0,True,True,46.67452970706419
14879,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-50-125-20-5-07_07_2021-19h10m21s.txt,125,50,5,20,3,20,0.528971438428508,0.0,inf,False,True,
14880,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-50-125-30-0-07_07_2021-19h10m06s.txt,125,50,0,30,3,20,0.8432558995466168,0.0,inf,False,True,
14881,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-50-125-30-10-07_07_2021-19h10m06s.txt,125,50,10,30,3,20,0.6179079230503244,0.0,inf,False,True,
14882,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-50-125-30-15-07_07_2021-19h10m06s.txt,125,50,15,30,3,20,0.4937596745466113,0.0,inf,False,True,
14883,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-50-125-30-20-07_07_2021-19h09m50s.txt,125,50,20,30,3,20,0.0,0.0,0.0,False,True,
14884,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-50-125-30-25-07_07_2021-19h09m49s.txt,125,50,25,30,3,20,0.0,0.0,0.0,True,True,47.15269199526235
14885,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-50-125-30-5-07_07_2021-19h09m49s.txt,125,50,5,30,3,20,0.5337128902694919,0.0,inf,False,True,
14886,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-50-125-40-0-07_07_2021-19h09m34s.txt,125,50,0,40,3,20,0.8087724389000388,0.0,inf,False,True,
14887,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-50-125-40-10-07_07_2021-19h09m34s.txt,125,50,10,40,3,20,0.6167876802603147,0.0,inf,False,True,
14888,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-50-125-40-15-07_07_2021-19h09m33s.txt,125,50,15,40,3,20,0.6909138806139694,0.0,inf,False,True,
14889,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-50-125-40-20-07_07_2021-19h09m17s.txt,125,50,20,40,3,20,0.7532248668948083,0.0,inf,False,True,
14890,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-50-125-40-25-07_07_2021-19h09m18s.txt,125,50,25,40,3,20,0.21253607728647683,0.0,0.025738073248405047,False,True,
14891,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-50-125-40-5-07_07_2021-19h09m18s.txt,125,50,5,40,3,20,0.656535110217582,0.0,inf,False,True,
14892,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-50-125-50-0-07_07_2021-19h09m02s.txt,125,50,0,50,3,20,0.9637930353442385,0.0,inf,False,True,
14893,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-50-125-50-10-07_07_2021-19h09m02s.txt,125,50,10,50,3,20,0.8385412124237313,0.0,inf,False,True,
14894,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-50-125-50-15-07_07_2021-19h09m01s.txt,125,50,15,50,3,20,0.7899692133602705,0.0,inf,False,True,
14895,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-50-125-50-20-07_07_2021-19h08m46s.txt,125,50,20,50,3,20,0.7756180249473852,0.0,inf,False,True,
14896,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-50-125-50-25-07_07_2021-19h08m46s.txt,125,50,25,50,3,20,0.7099835626972801,0.0,inf,False,True,
14897,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-50-125-50-5-07_07_2021-19h08m45s.txt,125,50,5,50,3,20,0.8896651376715172,0.0,inf,False,True,
14898,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-50-125-60-0-07_07_2021-19h08m30s.txt,125,50,0,60,3,20,1.4372580665371553,0.0,inf,False,True,
14899,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-50-125-60-10-07_07_2021-19h08m30s.txt,125,50,10,60,3,20,1.5582255490602508,0.0,inf,False,True,
14900,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-50-125-60-15-07_07_2021-19h08m29s.txt,125,50,15,60,3,20,1.2718273510797329,0.0,inf,False,True,
14901,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-50-125-60-20-07_07_2021-19h08m14s.txt,125,50,20,60,3,20,0.9449640758259168,0.0,inf,False,True,
14902,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-50-125-60-25-07_07_2021-19h08m13s.txt,125,50,25,60,3,20,0.711384063596114,0.0,inf,False,True,
14903,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-50-125-60-5-07_07_2021-19h08m13s.txt,125,50,5,60,3,20,1.655168987569473,0.0,inf,False,True,
14904,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-100-10-0-07_07_2021-19h07m57s.txt,100,60,0,10,3,20,0.613102030859543,0.0,inf,False,True,
14905,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-100-10-10-07_07_2021-19h07m57s.txt,100,60,10,10,3,20,0.1384987404339717,0.0,inf,False,True,
14906,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-100-10-15-07_07_2021-19h07m57s.txt,100,60,15,10,3,20,0.0,0.0,0.0,True,True,55.1404633616951
14907,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-100-10-20-07_07_2021-19h07m36s.txt,100,60,20,10,3,20,0.0,0.0,0.0,True,True,54.38489116934677
14908,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-100-10-25-07_07_2021-19h07m36s.txt,100,60,25,10,3,20,0.0,0.0,0.0,True,True,54.386185915196336
14909,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-100-10-5-07_07_2021-19h07m36s.txt,100,60,5,10,3,20,0.47058346512264704,0.0,inf,False,True,
14910,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-100-20-0-07_07_2021-19h07m20s.txt,100,60,0,20,3,20,0.8126688148032981,0.0,inf,False,True,
14911,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-100-20-10-07_07_2021-19h07m20s.txt,100,60,10,20,3,20,0.6629103853556337,0.0,inf,False,True,
14912,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-100-20-15-07_07_2021-19h07m20s.txt,100,60,15,20,3,20,0.26522991114557337,0.0,inf,False,True,
14913,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-100-20-20-07_07_2021-19h07m03s.txt,100,60,20,20,3,20,0.2833945170055694,0.0,inf,False,True,
14914,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-100-20-25-07_07_2021-19h07m01s.txt,100,60,25,20,3,20,0.12030611808613267,0.0,0.017166155202268128,True,True,54.88900833983143
14915,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-100-20-5-07_07_2021-19h07m01s.txt,100,60,5,20,3,20,1.0220111995401164,0.0,inf,False,True,
14916,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-100-30-0-07_07_2021-19h06m44s.txt,100,60,0,30,3,20,1.3103233865045691,0.0,inf,False,True,
14917,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-100-30-10-07_07_2021-19h06m45s.txt,100,60,10,30,3,20,0.7096339337621442,0.0,inf,False,True,
14918,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-100-30-15-07_07_2021-19h06m43s.txt,100,60,15,30,3,20,0.6073234187176384,0.0,inf,False,True,
14919,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-100-30-20-07_07_2021-19h06m28s.txt,100,60,20,30,3,20,0.6766936083095874,0.0,inf,False,True,
14920,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-100-30-25-07_07_2021-19h06m27s.txt,100,60,25,30,3,20,0.8254267682070671,0.0,inf,False,True,
14921,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-100-30-5-07_07_2021-19h06m28s.txt,100,60,5,30,3,20,0.949550011856767,0.0,inf,False,True,
14922,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-100-40-0-07_07_2021-19h06m12s.txt,100,60,0,40,3,20,1.3548105821932763,0.0,inf,False,True,
14923,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-100-40-10-07_07_2021-19h06m11s.txt,100,60,10,40,3,20,1.480616898697554,0.0,inf,False,True,
14924,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-100-40-15-07_07_2021-19h06m11s.txt,100,60,15,40,3,20,1.2591949387445736,0.0,inf,False,True,
14925,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-100-40-20-07_07_2021-19h05m55s.txt,100,60,20,40,3,20,0.9708183945850011,0.0,inf,False,True,
14926,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-100-40-25-07_07_2021-19h05m55s.txt,100,60,25,40,3,20,0.6597284328384698,0.0,inf,False,True,
14927,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-100-40-5-07_07_2021-19h05m55s.txt,100,60,5,40,3,20,1.820372639293213,0.0,inf,False,True,
14928,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-100-50-0-07_07_2021-19h05m39s.txt,100,60,0,50,3,20,1.2881816475974102,0.0,inf,False,True,
14929,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-100-50-10-07_07_2021-19h05m39s.txt,100,60,10,50,3,20,1.1265446871648894,0.0,inf,False,True,
14930,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-100-50-15-07_07_2021-19h05m39s.txt,100,60,15,50,3,20,1.0263061569609593,0.0,inf,False,True,
14931,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-100-50-20-07_07_2021-19h05m23s.txt,100,60,20,50,3,20,0.9054300154014934,0.0,inf,False,True,
14932,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-100-50-25-07_07_2021-19h05m22s.txt,100,60,25,50,3,20,0.7901855555126946,0.0,inf,False,True,
14933,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-100-50-5-07_07_2021-19h05m22s.txt,100,60,5,50,3,20,1.2244617600039747,0.0,inf,False,True,
14934,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-100-60-0-07_07_2021-19h05m06s.txt,100,60,0,60,3,20,1.6752123487387367,0.0,inf,False,True,
14935,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-100-60-10-07_07_2021-19h05m05s.txt,100,60,10,60,3,20,1.0612427356170508,0.0,inf,False,True,
14936,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-100-60-15-07_07_2021-19h05m06s.txt,100,60,15,60,3,20,0.9272174765616135,0.0,inf,False,True,
14937,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-100-60-20-07_07_2021-19h04m50s.txt,100,60,20,60,3,20,0.8992714417816781,0.0,inf,False,True,
14938,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-100-60-25-07_07_2021-19h04m49s.txt,100,60,25,60,3,20,0.9975310729573672,0.0,inf,False,True,
14939,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-100-60-5-07_07_2021-19h04m49s.txt,100,60,5,60,3,20,1.3204902548277442,0.0,inf,False,True,
14940,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-105-10-0-07_07_2021-19h04m34s.txt,105,60,0,10,3,20,0.6633875752954346,0.0,inf,False,True,
14941,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-105-10-10-07_07_2021-19h04m33s.txt,105,60,10,10,3,20,0.17468385609767934,0.0,0.029036407746608508,False,True,
14942,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-105-10-15-07_07_2021-19h04m33s.txt,105,60,15,10,3,20,0.0,0.0,0.0,True,True,55.324104243737395
14943,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-105-10-20-07_07_2021-19h04m17s.txt,105,60,20,10,3,20,0.0,0.0,0.0,True,True,55.32315972426513
14944,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-105-10-25-07_07_2021-19h04m17s.txt,105,60,25,10,3,20,0.0,0.0,0.0,True,True,55.3222067452005
14945,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-105-10-5-07_07_2021-19h04m17s.txt,105,60,5,10,3,20,0.3404317831075323,0.0,inf,False,True,
14946,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-105-20-0-07_07_2021-19h04m01s.txt,105,60,0,20,3,20,0.8290480109760594,0.0,inf,False,True,
14947,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-105-20-10-07_07_2021-19h04m01s.txt,105,60,10,20,3,20,0.7809746881363835,0.0,inf,False,True,
14948,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-105-20-15-07_07_2021-19h04m01s.txt,105,60,15,20,3,20,0.4007369952484221,0.0,inf,False,True,
14949,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-105-20-20-07_07_2021-19h03m45s.txt,105,60,20,20,3,20,0.0,0.0,0.0,False,True,
14950,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-105-20-25-07_07_2021-19h03m45s.txt,105,60,25,20,3,20,0.0,0.0,0.0,True,True,55.3240405792434
14951,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-105-20-5-07_07_2021-19h03m45s.txt,105,60,5,20,3,20,0.613383573906245,0.0,inf,False,True,
14952,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-105-30-0-07_07_2021-19h03m28s.txt,105,60,0,30,3,20,1.3682649952005588,0.0,inf,False,True,
14953,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-105-30-10-07_07_2021-19h03m26s.txt,105,60,10,30,3,20,0.7833393537734743,0.0,inf,False,True,
14954,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-105-30-15-07_07_2021-19h03m26s.txt,105,60,15,30,3,20,0.47816726276851806,0.0,inf,False,True,
14955,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-105-30-20-07_07_2021-19h03m11s.txt,105,60,20,30,3,20,0.3186808685785327,0.0,inf,False,True,
14956,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-105-30-25-07_07_2021-19h03m10s.txt,105,60,25,30,3,20,0.3699318751728682,0.0,inf,False,True,
14957,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-105-30-5-07_07_2021-19h03m11s.txt,105,60,5,30,3,20,1.166361282666859,0.0,inf,False,True,
14958,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-105-40-0-07_07_2021-19h02m53s.txt,105,60,0,40,3,20,1.257514186030638,0.0,inf,False,True,
14959,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-105-40-10-07_07_2021-19h02m52s.txt,105,60,10,40,3,20,1.3245168501650535,0.0,inf,False,True,
14960,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-105-40-15-07_07_2021-19h02m53s.txt,105,60,15,40,3,20,1.3949349359376217,0.0,inf,False,True,
14961,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-105-40-20-07_07_2021-19h02m37s.txt,105,60,20,40,3,20,1.0926948249101174,0.0,inf,False,True,
14962,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-105-40-25-07_07_2021-19h02m35s.txt,105,60,25,40,3,20,0.7873358574868341,0.0,inf,False,True,
14963,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-105-40-5-07_07_2021-19h02m34s.txt,105,60,5,40,3,20,1.3114814664602203,0.0,inf,False,True,
14964,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-105-50-0-07_07_2021-19h02m20s.txt,105,60,0,50,3,20,1.4096759567892958,0.0,inf,False,True,
14965,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-105-50-10-07_07_2021-19h02m20s.txt,105,60,10,50,3,20,1.1031846074194758,0.0,inf,False,True,
14966,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-105-50-15-07_07_2021-19h02m20s.txt,105,60,15,50,3,20,1.0058636989692014,0.0,inf,False,True,
14967,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-105-50-20-07_07_2021-19h02m04s.txt,105,60,20,50,3,20,0.849591966646265,0.0,inf,False,True,
14968,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-105-50-25-07_07_2021-19h02m02s.txt,105,60,25,50,3,20,0.702096537841808,0.0,inf,False,True,
14969,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-105-50-5-07_07_2021-19h02m01s.txt,105,60,5,50,3,20,1.2837261129187154,0.0,inf,False,True,
14970,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-105-60-0-07_07_2021-19h01m47s.txt,105,60,0,60,3,20,1.9020239400125165,0.0,inf,False,True,
14971,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-105-60-10-07_07_2021-19h01m47s.txt,105,60,10,60,3,20,1.272153191882071,0.0,inf,False,True,
14972,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-105-60-15-07_07_2021-19h01m46s.txt,105,60,15,60,3,20,0.95306123605081,0.0,inf,False,True,
14973,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-105-60-20-07_07_2021-19h01m30s.txt,105,60,20,60,3,20,0.8078924658971918,0.0,inf,False,True,
14974,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-105-60-25-07_07_2021-19h01m31s.txt,105,60,25,60,3,20,0.7621716472758284,0.0,inf,False,True,
14975,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-105-60-5-07_07_2021-19h01m30s.txt,105,60,5,60,3,20,1.648931718130278,0.0,inf,False,True,
14976,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-110-10-0-07_07_2021-19h01m14s.txt,110,60,0,10,3,20,0.5543249426690648,0.0,inf,False,True,
14977,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-110-10-10-07_07_2021-19h01m12s.txt,110,60,10,10,3,20,0.006478046731407172,0.0,0.0004153361257443985,False,True,
14978,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-110-10-15-07_07_2021-19h01m11s.txt,110,60,15,10,3,20,0.0,0.0,0.0,True,True,55.99546637559272
14979,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-3-60-110-10-20-07_07_2021-19h00m55s.txt,110,60,20,10,3,20,0.0,0.0,0.0,True,True,56.24525332721882
